date,budgetYear,description,amountUSD,srcOrganization,srcOrganizationTypes,srcLocations,srcUsageYearStart,srcUsageYearEnd,destPlan,destPlanCode,destPlanId,destOrganization,destOrganizationTypes,destGlobalClusters,destLocations,destProject,destProjectCode,destEmergency,destUsageYearStart,destUsageYearEnd,contributionType,flowType,method,boundary,onBoundary,status,firstReportedDate,decisionDate,keywords,originalAmount,originalCurrency,exchangeRate,id,refCode,createdAt,updatedAt
2021-07-05,2021,Strengthening the program and policy-relevant skills of German humanitarian actors,0,"Germany, Government of",Government,DEU,2021,2023,,,,Centre for Humanitarian Action (CHA),NGO,,,,,,2021,2023,financial,Parked,Traditional aid,outgoing,shared,commitment,2021-07-05,2021-07-05,Multiyear,0,EUR,0.838,234781,AA-S08-321.50 ALL 18/21,2021-07-06,2021-07-06
2021-07-05,2021,Strengthening the program and policy-relevant skills of German humanitarian actors (2021 portion),141263,"Germany, Government of",Government,DEU,2021,2021,,,,Centre for Humanitarian Action (CHA),NGO,Coordination and support services,,,,,2021,2021,financial,Standard,Traditional aid,outgoing,single,commitment,2021-07-05,2021-07-05,Multiyear,118378,EUR,0.838,234782,AA-S08-321.50 ALL 18/21,2021-07-06,2021-07-06
2021-07-05,2021,Deposit into the Venezuela humanitarian funds,4181601,"Germany, Government of",Government,DEU,2021,2021,Venezuela Humanitarian Response Plan 2021,HVEN21,1029,Venezuela Humanitarian Fund,Pooled fund,,VEN,,,,2021,2021,financial,Standard,Traditional aid,outgoing,single,commitment,2021-07-05,2021-07-05,,3500000,EUR,0.837,234785,AA-S09 321.50 VEN 05/21,2021-07-06,2021-07-06
2021-07-05,,oPt Humanitarian Fund (oPt HF). OCT 9712,2386635,"Germany, Government of",Government,DEU,2021,2021,occupied Palestinian territory 2021,HPSE21,1012,occupied Palestinian territory Humanitarian Fund,Pooled fund,,PSE,,,,2021,2021,financial,Standard,Traditional aid,outgoing,single,commitment,2021-07-07,2021-07-05,,2000000,EUR,0.826,234873,OCT 9712,2021-07-08,2021-07-08
2021-07-04,2021,Emergency Response and Assistance to Displaced Persons in north-west Syria,5966587,"Germany, Government of",Government,DEU,2021,2021,Syria Humanitarian Response Plan 2021,HSYR21,1044,International Organization for Migration,UN agency,"Emergency Shelter and NFI,Food Security,Health,Protection",SYR,,,Syrian Arab Republic - Civil Unrest (from 2012),2021,2021,financial,Standard,Traditional aid,outgoing,single,commitment,2021-07-04,2021-07-04,,5000000,EUR,0.838,234695,AA-S09 321.50 SYR 11/21,2021-07-05,2021-07-05
2021-07-04,2021,"Inclusive activities in the sectors health, mines and protection for the most vulnerable and conflict-affected population in Lahj, Hodeidah, Aden and Amanat Al Asimah, Yemen",0,"Germany, Government of",Government,DEU,2021,2023,,,,Handicap International Germany,NGO,,YEM,,,,2021,2023,financial,Parked,Traditional aid,outgoing,shared,commitment,2021-07-04,2021-07-04,"Mine action,Multiyear",0,EUR,0.838,234696,AA-S09 321.50 YEM 05/21,2021-07-05,2021-07-05
2021-07-04,2021,"Inclusive activities in the sectors health, mines and protection for the most vulnerable and conflict-affected population in Lahj, Hodeidah, Aden and Amanat Al Asimah, Yemen (2021 portion)",608592,"Germany, Government of",Government,DEU,2021,2021,Yemen Humanitarian Response Plan 2021,HYEM21,1024,Handicap International Germany,NGO,"Health,Protection",YEM,,,,2021,2021,financial,Standard,Traditional aid,outgoing,single,commitment,2021-07-04,2021-07-04,"Mine action,Multiyear",510000,EUR,0.838,234697,AA-S09 321.50 YEM 05/21,2021-07-05,2021-07-05
2021-07-04,2021,"Assistance, protection, prevention and cooperation activities in Asia region: Bangladesh and Myanmar",0,"Germany, Government of",Government,DEU,2021,2022,,,,International Committee of the Red Cross,Red Cross/Red Crescent,,"BGD,MMR",,,,2021,2022,financial,Parked,Traditional aid,outgoing,shared,commitment,2021-07-04,2021-07-04,Multiyear,0,EUR,0.838,234701,AA-S09 32.50 ASI 03/21,2021-07-05,2021-07-05
2021-07-04,2021,"Assistance, protection, prevention and cooperation activities in Asia region: Bangladesh and Myanmar (2021 portion)",2386635,"Germany, Government of",Government,DEU,2021,2021,,,,International Committee of the Red Cross,Red Cross/Red Crescent,"Coordination and support services,Emergency Telecommunications,Health,Protection",BGD,,,,2021,2021,financial,Standard,Traditional aid,outgoing,single,commitment,2021-07-04,2021-07-04,Multiyear,2000000,EUR,0.838,234702,AA-S09 32.50 ASI 03/21,2021-07-05,2021-07-05
2021-07-04,2021,"Assistance, protection, prevention and cooperation activities in Asia region: Bangladesh and Myanmar (2021 portion)",2386635,"Germany, Government of",Government,DEU,2021,2021,,,,International Committee of the Red Cross,Red Cross/Red Crescent,"Coordination and support services,Emergency Telecommunications,Health,Protection",MMR,,,,2021,2021,financial,Standard,Traditional aid,outgoing,single,commitment,2021-07-04,2021-07-04,Multiyear,2000000,EUR,0.838,234703,AA-S09 32.50 ASI 03/21,2021-07-05,2021-07-05
2021-07-03,2021,"Food security and winterization emergency cash assistance for enhanced social protection among internally displaced persons, returnees and extremely vulnerable host community members in the provinces of Herat, Ghor and Kandahar",0,"Germany, Government of",Government,DEU,2021,2024,,,,Caritas Germany (DCV),NGO,,AFG,,,,2021,2024,financial,Parked,Traditional aid,outgoing,shared,commitment,2021-07-03,2021-07-03,Multiyear,0,EUR,0.838,234678,AA-S09 321.50 AFG 01/21,2021-07-04,2021-07-05
2021-07-03,2021,"Food security and winterization emergency cash assistance for enhanced social protection among internally displaced persons, returnees and extremely vulnerable host community members in the provinces of Herat, Ghor and Kandahar (2021 portion)",820999,"Germany, Government of",Government,DEU,2021,2021,,,,Caritas Germany (DCV),NGO,"Emergency Shelter and NFI,Food Security,Protection",AFG,,,,2021,2021,financial,Standard,Traditional aid,outgoing,single,commitment,2021-07-03,2021-07-03,Multiyear,687997,EUR,0.838,234679,AA-S09 321.50 AFG 01/21,2021-07-04,2021-07-05
2021-07-03,2021,Cash assistance for temporary emergency accommodation and repairs to make damaged houses and apartments habitable again,0,"Germany, Government of",Government,DEU,2021,2022,,,,United Nations Relief and Works Agency for Palestine Refugees in the Near East,UN agency,,PSE,,,,2021,2022,financial,Parked,Traditional aid,outgoing,shared,commitment,2021-07-03,2021-07-03,Multiyear,0,EUR,0.838,234683,AA-S09 321.50 PSE 05/21,2021-07-04,2021-07-05
2021-07-03,2021,Cash assistance for temporary emergency accommodation and repairs to make damaged houses and apartments habitable again (2021 portion),5966587,"Germany, Government of",Government,DEU,2021,2021,occupied Palestinian territory 2021,HPSE21,1012,United Nations Relief and Works Agency for Palestine Refugees in the Near East,UN agency,Emergency Shelter and NFI,PSE,,,,2021,2021,financial,Standard,Traditional aid,outgoing,single,commitment,2021-07-03,2021-07-03,Multiyear,5000000,EUR,0.838,234684,AA-S09 321.50 PSE 05/21,2021-07-04,2021-07-05
2021-07-02,2021,Emergency food aid for the population affected by the Venezuela crisis as well as for refugees and migrants in the region,954654,"Germany, Government of",Government,DEU,2021,2021,Refugee and Migrant Response Plan for Venezuela 2021 (RMRP),RREG21,1021,World Food Programme,UN agency,Food Security,COL,Colombia: World Food Programme (WFP) - Food Security,RREG21-FSC-180839-1,VENEZUELA Outflow - Regional Refugees and Migrants,2021,2021,financial,Standard,Traditional aid,outgoing,single,commitment,2021-07-02,2021-07-02,,800000,EUR,0.838,234647,AA-S09 321.50 VEN 02/21,2021-07-03,2021-07-09
2021-07-02,2021,Emergency food aid for the population affected by the Venezuela crisis as well as for refugees and migrants in the region,954654,"Germany, Government of",Government,DEU,2021,2021,Refugee and Migrant Response Plan for Venezuela 2021 (RMRP),RREG21,1021,World Food Programme,UN agency,Food Security,ECU,Ecuador: World Food Programme (WFP) - Food Security,RREG21-FSC-180843-1,VENEZUELA Outflow - Regional Refugees and Migrants,2021,2021,financial,Standard,Traditional aid,outgoing,single,commitment,2021-07-02,2021-07-02,,800000,EUR,0.838,234648,AA-S09 321.50 VEN 02/21,2021-07-03,2021-07-09
2021-07-02,2021,Emergency food aid for the population affected by the Venezuela crisis as well as for refugees and migrants in the region,954654,"Germany, Government of",Government,DEU,2021,2021,Refugee and Migrant Response Plan for Venezuela 2021 (RMRP),RREG21,1021,World Food Programme,UN agency,Food Security,PER,Peru: World Food Programme (WFP) - Food Security,RREG21-FSC-180845-1,VENEZUELA Outflow - Regional Refugees and Migrants,2021,2021,financial,Standard,Traditional aid,outgoing,single,commitment,2021-07-02,2021-07-02,,800000,EUR,0.838,234649,AA-S09 321.50 VEN 02/21,2021-07-03,2021-07-09
2021-07-02,2021,Emergency food aid for the population affected by the Venezuela crisis as well as for refugees and migrants in the region,1909308,"Germany, Government of",Government,DEU,2021,2021,Venezuela Humanitarian Response Plan 2021,HVEN21,1029,World Food Programme,UN agency,Food Security,VEN,,,,2021,2021,financial,Standard,Traditional aid,outgoing,single,commitment,2021-07-02,2021-07-02,,1600000,EUR,0.838,234650,AA-S09 321.50 VEN 02/21,2021-07-03,2021-07-09
2021-07-01,,"DR Congo: Rapid Response (UniRR) to children, communities affected by humanitarian shocks",568828,"Germany, Government of",Government,DEU,2021,2021,Democratic Republic of Congo Humanitarian Response Plan 2021,HCOD21,1026,United Nations Children's Fund,UN agency,,COD,,,,2021,2021,financial,Standard,Traditional aid,outgoing,single,commitment,2021-03-05,2020-06-22,,,,,231803,SM210002	AA-S09-02–321.50COD05/20,2021-05-17,2021-05-17
2021-06-30,2021,"Provision of health, protection and food assistance to vulnerable vopulations in Venezuela",0,"Germany, Government of",Government,DEU,2021,2022,,,,International Organization for Migration,UN agency,,VEN,,,,2021,2022,financial,Parked,Traditional aid,outgoing,shared,commitment,2021-06-30,2021-06-30,Multiyear,0,EUR,0.82,234524,AA-S09 321.50 VEN 04/21,2021-07-01,2021-07-01
2021-06-30,2021,"Provision of health, protection and food assistance to vulnerable vopulations in Venezuela (2021 portion)",2439024,"Germany, Government of",Government,DEU,2021,2021,Venezuela Humanitarian Response Plan 2021,HVEN21,1029,International Organization for Migration,UN agency,,VEN,,,,2021,2021,financial,Standard,Traditional aid,outgoing,single,commitment,2021-06-30,2021-06-30,Multiyear,2000000,EUR,0.82,234525,AA-S09 321.50 VEN 04/21,2021-07-01,2021-07-01
2021-06-29,2021,"Deliver of integrated life-saving health, nutrition and WASH interventions to vulnerable children and their fami-lies affected by the humanitarian crisis in Venezu",0,"Germany, Government of",Government,DEU,2021,2022,,,,United Nations Children's Fund,UN agency,,VEN,,,,2021,2022,financial,Parked,Traditional aid,outgoing,shared,commitment,2021-06-29,2021-06-29,Multiyear,0,EUR,0.82,234436,AA-S09 321.50 VEN 03/21,2021-06-30,2021-07-02
2021-06-29,2021,"Deliver of integrated life-saving health, nutrition and WASH interventions to vulnerable children and their fami-lies affected by the humanitarian crisis in Venezuela (2021 portion)",2439024,"Germany, Government of",Government,DEU,2021,2021,Venezuela Humanitarian Response Plan 2021,HVEN21,1029,United Nations Children's Fund,UN agency,"Health,Water Sanitation Hygiene",VEN,,,,2021,2021,financial,Standard,Traditional aid,outgoing,single,commitment,2021-06-29,2021-06-29,Multiyear,2000000,EUR,0.82,234437,AA-S09 321.50 VEN 03/21,2021-06-30,2021-07-02
2021-06-29,2021,"Provision of water, sanitation and hygiene measures, cash assistance for food security and distribution of livestock for vulnerable internally displaced persons and host communities in the governorates of Al Mahweet and Hajjah – Yemen",0,"Germany, Government of",Government,DEU,2021,2022,,,,Care Germany,NGO,,YEM,,,,2021,2022,financial,Parked,Traditional aid,outgoing,shared,commitment,2021-06-29,2021-06-29,Multiyear,0,EUR,0.82,234446,AA-S09 321.50 YEM 04/21,2021-06-30,2021-06-30
2021-06-29,2021,"Provision of water, sanitation and hygiene measures, cash assistance for food security and distribution of livestock for vulnerable internally displaced persons and host communities in the governorates of Al Mahweet and Hajjah – Yemen (2021 portion)",91413,"Germany, Government of",Government,DEU,2021,2021,Yemen Humanitarian Response Plan 2021,HYEM21,1024,Care Germany,NGO,"Food Security,Water Sanitation Hygiene",YEM,,,,2021,2021,financial,Standard,Traditional aid,outgoing,single,commitment,2021-06-29,2021-06-29,Multiyear,74959,EUR,0.82,234447,AA-S09 321.50 YEM 04/21,2021-06-30,2021-06-30
2021-06-25,2021,"Aid-, protection-, prevention- and cooperation measures",1219512,"Germany, Government of",Government,DEU,2021,2021,,,,International Committee of the Red Cross,Red Cross/Red Crescent,"Coordination and support services,Health,Protection,Water Sanitation Hygiene",COL,,,,2021,2021,financial,Standard,Traditional aid,outgoing,single,commitment,2021-06-25,2021-06-25,,1000000,EUR,0.82,233869,AA-S09 321.50 VEN 01/21,2021-06-26,2021-06-28
2021-06-25,2021,"Aid-, protection-, prevention- and cooperation measures",1219512,"Germany, Government of",Government,DEU,2021,2021,,,,International Committee of the Red Cross,Red Cross/Red Crescent,"Coordination and support services,Health,Protection,Water Sanitation Hygiene",VEN,,,,2021,2021,financial,Standard,Traditional aid,outgoing,single,commitment,2021-06-25,2021-06-25,,1000000,EUR,0.82,233870,AA-S09 321.50 VEN 01/21,2021-06-29,2021-07-02
2021-06-21,2021,"Assistance, protection, prevention and cooperation activities",0,"Germany, Government of",Government,DEU,2021,2023,,,,International Committee of the Red Cross,Red Cross/Red Crescent,,PSE,,,,2021,2023,financial,Parked,Traditional aid,outgoing,shared,commitment,2021-06-21,2021-06-21,Multiyear,0,EUR,0.82,233726,AA-S09 321.50 PSE 02/21,2021-06-22,2021-06-22
2021-06-21,2021,"Assistance, protection, prevention and cooperation activities (2021 portion)",11585366,"Germany, Government of",Government,DEU,2021,2021,,,,International Committee of the Red Cross,Red Cross/Red Crescent,Protection,PSE,,,,2021,2021,financial,Standard,Traditional aid,outgoing,single,commitment,2021-06-21,2021-06-21,Multiyear,9500000,EUR,0.82,233727,AA-S09 321.50 PSE 02/21,2021-06-22,2021-06-22
2021-06-21,,GAZA - Country Strategic Plan for food assistance to the poor and severely food insecure population in the West Bank and the Gaza Strip,6600956,"Germany, Government of",Government,DEU,2021,2021,occupied Palestinian territory 2021,HPSE21,1012,World Food Programme,UN agency,Food Security,PSE,Country Strategic Plan for food assistance to the poor and severely food insecure population in the West Bank and the Gaza Strip,HPSE21-FSC-170961-1,,2021,2021,financial,Standard,Traditional aid,outgoing,single,paid,2021-06-27,2021-06-21,,,,,233913,10040755	No		GER-C-01068-01	PS01.01.011,2021-06-28,2021-06-28
2021-06-21,,WEST BANK - Country Strategic Plan for food assistance to the poor and severely food insecure population in the West Bank and the Gaza Strip,1325873,"Germany, Government of",Government,DEU,2021,2021,occupied Palestinian territory 2021,HPSE21,1012,World Food Programme,UN agency,Food Security,PSE,Country Strategic Plan for food assistance to the poor and severely food insecure population in the West Bank and the Gaza Strip,HPSE21-FSC-170961-1,,2021,2021,financial,Standard,Traditional aid,outgoing,single,paid,2021-06-27,2021-06-21,,,,,233914,10040755	No		GER-C-01068-01	PS01.01.011,2021-06-28,2021-06-28
2021-06-18,2021,"Multi-sectoral humanitarian aid in the form of cash, in-kind, services and vouchers for the coverage of basic needs, food security, physical and mental health, and winterization for conflict-affected people in eastern Ukraine",0,"Germany, Government of",Government,DEU,2021,2023,,,,Caritas Germany (DCV),NGO,,UKR,,,,2021,2023,financial,Parked,Traditional aid,outgoing,shared,commitment,2021-06-18,2021-06-18,Multiyear,0,EUR,0.82,233648,AA-S09 321.50 UKR 04/21,2021-06-19,2021-06-21
2021-06-18,2021,"Multi-sectoral humanitarian aid in the form of cash, in-kind, services and vouchers for the coverage of basic needs, food security, physical and mental health, and winterization for conflict-affected people in eastern Ukraine (2021 portion)",654632,"Germany, Government of",Government,DEU,2021,2021,,,,Caritas Germany (DCV),NGO,"Emergency Shelter and NFI,Food Security,Health,Logistics,Water Sanitation Hygiene",UKR,,,,2021,2021,financial,Standard,Traditional aid,outgoing,single,commitment,2021-06-18,2021-06-18,Multiyear,536798,EUR,0.82,233649,AA-S09 321.50 UKR 04/21,2021-06-19,2021-06-21
2021-06-18,2021,Support of neutrality-promoting measures at UNRWA,0,"Germany, Government of",Government,DEU,2021,2022,,,,United Nations Relief and Works Agency for Palestine Refugees in the Near East,UN agency,,PSE,,,,2021,2022,financial,Parked,Traditional aid,outgoing,shared,commitment,2021-06-18,2021-06-18,Multiyear,0,EUR,0.82,233652,AA-S09 321.50 PSE 04/32,2021-06-19,2021-06-21
2021-06-18,2021,Support of neutrality-promoting measures at UNRWA (2021 portion),1392111,"Germany, Government of",Government,DEU,2021,2021,occupied Palestinian territory 2021,HPSE21,1012,United Nations Relief and Works Agency for Palestine Refugees in the Near East,UN agency,,PSE,,,,2021,2021,financial,Standard,Traditional aid,outgoing,single,commitment,2021-06-18,2021-06-18,Multiyear,1200000,EUR,0.862,233653,AA-S09 321.50 PSE 04/32,2021-06-19,2021-06-21
2021-06-18,2021,Improved infant and young child feeding practices and improved access to save drinking water and hygiene,0,"Germany, Government of",Government,DEU,2021,2023,,,,Save the Children,NGO,,SYR,,,Syrian Arab Republic - Civil Unrest (from 2012),2021,2023,financial,Parked,Traditional aid,outgoing,shared,commitment,2021-06-18,2021-06-18,Multiyear,0,EUR,0.82,233656,AA-S09 321.50 SYR 04/21,2021-06-19,2021-06-21
2021-06-18,2021,Improved infant and young child feeding practices and improved access to save drinking water and hygiene (2021 portion),4908537,"Germany, Government of",Government,DEU,2021,2021,Syria Humanitarian Response Plan 2021,HSYR21,1044,Save the Children,NGO,"Food Security,Nutrition,Water Sanitation Hygiene",SYR,,,Syrian Arab Republic - Civil Unrest (from 2012),2021,2021,financial,Standard,Traditional aid,outgoing,single,commitment,2021-06-18,2021-06-18,Multiyear,4025000,EUR,0.82,233657,AA-S09 321.50 SYR 04/21,2021-06-19,2021-06-21
2021-06-18,,Activities NOT COVERED by HRP,5487805,"Germany, Government of",Government,DEU,2021,2021,,,,World Food Programme,UN agency,,MOZ,,,,2021,2021,financial,Standard,Traditional aid,outgoing,single,paid,2021-06-27,2021-06-18,,,,,233901,10041136	No	MOZ 05/19	GER-C-01065-04	MZ01.01.021,2021-06-28,2021-06-28
2021-06-18,,WFP Zimbabwe Humanitarian Response Plan (2021),3658537,"Germany, Government of",Government,DEU,2021,2021,Zimbabwe Humanitarian Response Plan 2021,HZWE21,1042,World Food Programme,UN agency,Food Security,ZWE,WFP Zimbabwe Humanitarian Response Plan (2021),HZWE21-FSC-172475-1,,2021,2021,financial,Standard,Traditional aid,outgoing,single,paid,2021-07-05,2021-06-18,,,,,234956,10040082	No	MOZ 05/19	GER-C-01065-06	ZW01.01.011,2021-07-08,2021-07-08
2021-06-15,2021,"Africa-wide humanitarian aid program for internally displaced persons, refugees, host communities and returnees. Includes rapid crisis response mechanism and flexible funds to support IOM humanitarian country programs in crisis contexts.",0,"Germany, Government of",Government,DEU,2021,2024,,,,International Organization for Migration,UN agency,,,,,,2021,2024,financial,Parked,Traditional aid,outgoing,shared,commitment,2021-06-15,2021-06-15,Multiyear,0,EUR,0.82,233419,AA-S09-321.50 AFR 10/21,2021-06-16,2021-06-16
2021-06-15,2021,"Africa-wide humanitarian aid program for internally displaced persons, refugees, host communities and returnees. Includes rapid crisis response mechanism and flexible funds to support IOM humanitarian country programs in crisis contexts (2021 portion)",7317073,"Germany, Government of",Government,DEU,2021,2021,,,,International Organization for Migration,UN agency,,,,,,2021,2021,financial,Standard,Traditional aid,outgoing,single,commitment,2021-06-15,2021-06-15,Multiyear,6000000,EUR,0.82,233420,AA-S09-321.50 AFR 10/21,2021-06-16,2021-06-16
2021-06-10,2021,Additional Contribution to Field Budget 2021,36585366,"Germany, Government of",Government,DEU,2021,2021,,,,International Committee of the Red Cross,Red Cross/Red Crescent,"Emergency Shelter and NFI,Food Security,Health,Protection",,,,,2021,2021,financial,Standard,Traditional aid,outgoing,single,commitment,2021-06-10,2021-06-10,,30000000,EUR,0.82,232943,S08 503.30 UFB 01/17,2021-06-11,2021-06-11
2021-06-10,2021,Aid and protection measures for people affected by conflict and Rohingya refugees,0,"Germany, Government of",Government,DEU,2021,2022,,,,United Nations High Commissioner for Refugees,UN agency,,"BGD,MMR,THA",,,,2021,2022,financial,Parked,Traditional aid,outgoing,shared,commitment,2021-06-10,2021-06-10,Multiyear,0,EUR,0.82,232944,AA-S09-321.50 ASI 04/21,2021-06-11,2021-06-29
2021-06-10,2021,Aid and protection measures for people affected by conflict and Rohingya refugees,4048780,"Germany, Government of",Government,DEU,2021,2021,Bangladesh: Rohingya Refugee Crisis Joint Response Plan 2021,RBGD21,1023,United Nations High Commissioner for Refugees,UN agency,,BGD,,,,2021,2021,financial,Standard,Traditional aid,outgoing,single,commitment,2021-06-10,2021-06-10,Multiyear,3320000,EUR,0.82,232945,AA-S09-321.50 ASI 04/21,2021-06-11,2021-06-29
2021-06-10,2021,Aid and protection measures for people affected by conflict and Rohingya refugees - MYANMAR (2021 portion),634146,"Germany, Government of",Government,DEU,2021,2021,Myanmar Humanitarian Response Plan 2021,HMMR21,1046,United Nations High Commissioner for Refugees,UN agency,"Emergency Shelter and NFI,Protection",MMR,,,,2021,2021,financial,Standard,Traditional aid,outgoing,single,commitment,2021-06-10,2021-06-10,Multiyear,520000,EUR,0.82,232946,AA-S09-321.50 ASI 04/21,2021-06-11,2021-06-11
2021-06-10,2021,Aid and protection measures for people affected by conflict and Rohingya refugees - THAILAND (2021 portion),195122,"Germany, Government of",Government,DEU,2021,2021,,,,United Nations High Commissioner for Refugees,UN agency,"Emergency Shelter and NFI,Protection",THA,,,,2021,2021,financial,Standard,Traditional aid,outgoing,single,commitment,2021-06-10,2021-06-10,Multiyear,160000,EUR,0.82,232947,AA-S09-321.50 ASI 04/21,2021-06-11,2021-06-11
2021-06-10,2021,Protection for refugees in Northern Lebanon,0,"Germany, Government of",Government,DEU,2021,2023,,,,International Rescue Committee,NGO,,LBN,,,Syrian Arab Republic - Civil Unrest (from 2012),2021,2023,financial,Parked,Traditional aid,outgoing,shared,commitment,2021-06-10,2021-06-10,Multiyear,0,EUR,0.82,232980,AA-S09-321.50 SYR 15/21,2021-06-11,2021-06-11
